x,y,z
-0.387929,0.735324,-0.091555
-0.387925,0.735331,-0.091557
-0.387929,0.735335,-0.091549
-0.38793,0.73533,-0.091548
-0.387923,0.735332,-0.09155
-0.387928,0.735371,-0.091527
-0.387915,0.735333,-0.091554
-0.387927,0.735333,-0.091548
-0.387925,0.735336,-0.091544
-0.387924,0.735332,-0.091549
-0.387926,0.735325,-0.091563
-0.38792,0.735322,-0.091549
-0.387923,0.735332,-0.091547
-0.387923,0.735342,-0.091554
-0.387921,0.735331,-0.091554
-0.387916,0.735321,-0.091552
-0.38792,0.735318,-0.091554
-0.387919,0.735331,-0.091551
-0.387933,0.735329,-0.091557
-0.387926,0.73533,-0.091558
-0.387921,0.735318,-0.091554
-0.387926,0.735334,-0.091547
-0.387932,0.735329,-0.091552
-0.387926,0.735325,-0.091555
-0.387928,0.735323,-0.091553
-0.387931,0.735328,-0.091549
-0.387922,0.735333,-0.091554
-0.387926,0.735377,-0.091519
-0.387922,0.735334,-0.09155
-0.387918,0.735334,-0.091551
-0.387927,0.735329,-0.091547
-0.387922,0.735334,-0.091553
-0.387917,0.735333,-0.091549
-0.387962,0.735392,-0.091607
-0.387928,0.735331,-0.091551
-0.387922,0.735332,-0.091549
-0.387927,0.735331,-0.091549
-0.387927,0.735324,-0.091547
-0.387965,0.735411,-0.09159
-0.387927,0.735335,-0.091555
-0.387921,0.735328,-0.091555
-0.387918,0.735328,-0.091551
-0.387928,0.735331,-0.091557
-0.387925,0.735332,-0.091554
-0.387923,0.735334,-0.091552
-0.387933,0.735355,-0.091521
-0.387929,0.735324,-0.091548
-0.387926,0.735323,-0.091545
-0.387924,0.735327,-0.091549
-0.387922,0.735332,-0.091549
-0.387932,0.735334,-0.091549
-0.387924,0.735326,-0.091551
-0.387924,0.735369,-0.091517
-0.387931,0.735379,-0.091511
-0.387922,0.735331,-0.091547
-0.38793,0.735377,-0.091505
-0.38793,0.735371,-0.09151
-0.387923,0.735328,-0.091549
-0.387924,0.735322,-0.091546
-0.387924,0.735324,-0.091544
-0.387928,0.735326,-0.091549
-0.387924,0.735328,-0.091548
-0.387931,0.735324,-0.09155
-0.387929,0.735328,-0.091545
-0.387921,0.735327,-0.091548
-0.387961,0.735394,-0.091602
-0.387922,0.735328,-0.091552
-0.387925,0.735326,-0.091551
-0.387921,0.735328,-0.091551
-0.387917,0.735359,-0.091514
-0.387925,0.735323,-0.091554
-0.387924,0.735328,-0.091551
-0.38792,0.735314,-0.091555
-0.387925,0.735325,-0.091547
-0.387924,0.735326,-0.091546
-0.387922,0.735334,-0.091548
-0.387919,0.735334,-0.091545
-0.387918,0.735324,-0.091548
-0.387929,0.735337,-0.09155
-0.387922,0.735352,-0.091548
-0.387922,0.735338,-0.091548
-0.387921,0.735322,-0.091551
-0.387927,0.735333,-0.09155
-0.387921,0.735328,-0.091549
-0.387932,0.735367,-0.091515
-0.387929,0.735325,-0.09155
-0.387924,0.735335,-0.091549
-0.387956,0.735417,-0.091584
-0.387923,0.735332,-0.091545
-0.387921,0.735329,-0.091551
-0.387928,0.735331,-0.091554
-0.387919,0.735324,-0.091549
-0.387922,0.735328,-0.091553
-0.387921,0.735329,-0.091555
-0.387924,0.735335,-0.091553
-0.387926,0.735359,-0.09152
-0.387927,0.735321,-0.091557
-0.387955,0.735384,-0.091601
-0.387923,0.735325,-0.091549
-0.387966,0.735385,-0.091609
-0.387925,0.735325,-0.091552
-0.387927,0.735336,-0.091552
-0.387926,0.735336,-0.091554
-0.387927,0.735339,-0.091558
-0.387957,0.735392,-0.091614
-0.387925,0.735337,-0.091553
-0.387928,0.735342,-0.091554
-0.387924,0.73534,-0.091551
-0.387928,0.735331,-0.091546
-0.387914,0.735337,-0.091543
