x,y,z
-0.416846,0.841175,-0.166277
-0.417374,0.839017,-0.165995
-0.417909,0.836855,-0.165726
-0.418482,0.834828,-0.165498
-0.41904,0.832702,-0.165145
-0.419533,0.830586,-0.164906
-0.420002,0.828624,-0.164513
-0.420542,0.826477,-0.164347
-0.421028,0.824521,-0.164042
-0.42153,0.822567,-0.163591
-0.422071,0.820638,-0.163312
-0.422566,0.818805,-0.163081
-0.423028,0.816978,-0.162722
-0.423516,0.815191,-0.162383
-0.423955,0.813299,-0.161941
-0.424488,0.811673,-0.161607
-0.424967,0.809949,-0.161215
-0.425405,0.808194,-0.160771
-0.425829,0.806553,-0.16031
-0.426243,0.804804,-0.159942
-0.426727,0.803241,-0.159476
-0.427146,0.8016,-0.159061
-0.427557,0.800031,-0.158666
-0.427994,0.79849,-0.158204
-0.428368,0.796966,-0.157811
-0.428773,0.795512,-0.157431
-0.429141,0.793934,-0.157092
-0.429515,0.792537,-0.156653
-0.42988,0.79116,-0.156327
-0.430231,0.789773,-0.155966
-0.430586,0.788254,-0.155681
-0.430914,0.786951,-0.155314
-0.43125,0.78561,-0.154967
-0.431589,0.784346,-0.15456
-0.43193,0.783071,-0.154226
-0.432271,0.781789,-0.153878
-0.432613,0.780498,-0.153603
-0.432883,0.779236,-0.153238
-0.433188,0.778033,-0.152797
-0.43353,0.776898,-0.152394
-0.433914,0.775722,-0.152075
-0.434188,0.774524,-0.151703
-0.434496,0.773319,-0.151383
-0.434821,0.772254,-0.151047
-0.435187,0.771197,-0.150533
-0.435438,0.770201,-0.150152
-0.435636,0.769159,-0.149971
-0.435935,0.76819,-0.149555
-0.436133,0.767236,-0.149359
-0.436439,0.766299,-0.149029
-0.436568,0.765329,-0.149046
-0.436729,0.764434,-0.148938
-0.436951,0.763672,-0.148677
-0.437161,0.762879,-0.148443
-0.437364,0.762128,-0.148278
-0.437472,0.761365,-0.14803
-0.43765,0.760612,-0.147858
-0.437795,0.759967,-0.147614
-0.438007,0.759278,-0.147386
-0.438193,0.758577,-0.147219
-0.438322,0.757887,-0.147036
-0.438442,0.757276,-0.146833
-0.438568,0.756568,-0.14667
-0.438663,0.755887,-0.146512
-0.438772,0.755286,-0.146333
-0.438876,0.754687,-0.146251
-0.438944,0.754104,-0.146123
-0.439015,0.753502,-0.145999
-0.439105,0.752931,-0.14587
-0.439116,0.752339,-0.145743
-0.439136,0.751764,-0.145656
-0.439191,0.751138,-0.14563
-0.4392,0.750581,-0.145601
-0.439168,0.749978,-0.145569
-0.439157,0.749402,-0.145562
-0.439174,0.748882,-0.145493
-0.439175,0.748345,-0.145397
-0.439104,0.747743,-0.145371
-0.439077,0.747171,-0.145345
-0.439054,0.746605,-0.14536
-0.439003,0.746068,-0.145334
-0.438976,0.745561,-0.145243
-0.438894,0.745092,-0.14514
-0.438735,0.744585,-0.145075
-0.438851,0.744235,-0.144871
-0.438563,0.743845,-0.145234
-0.438447,0.743732,-0.145285
-0.438259,0.743755,-0.145281
-0.438086,0.743751,-0.145286
-0.437827,0.74376,-0.145266
-0.43769,0.743696,-0.14526
-0.437501,0.743645,-0.145235
-0.437375,0.743561,-0.145223
-0.437204,0.743456,-0.145222
-0.437091,0.743304,-0.145241
-0.436967,0.743239,-0.145204
-0.436834,0.743187,-0.145154
-0.436695,0.743134,-0.145119
-0.436568,0.743049,-0.145071
-0.436431,0.742962,-0.145029
-0.436263,0.742855,-0.144975
-0.436159,0.742778,-0.144922
-0.43599,0.742632,-0.144843
-0.435861,0.742488,-0.144793
-0.435766,0.74236,-0.14474
-0.435719,0.742288,-0.144571
-0.435657,0.742133,-0.144498
-0.435626,0.741967,-0.144426
-0.435574,0.741744,-0.144349
-0.435559,0.741562,-0.144269
-0.435565,0.741369,-0.14419
-0.435575,0.741204,-0.144086
-0.435584,0.741115,-0.14393
-0.435564,0.740865,-0.143865
-0.435584,0.740747,-0.143703
-0.435599,0.740588,-0.143552
-0.435614,0.740527,-0.143278
-0.435696,0.740453,-0.142882
-0.435649,0.740314,-0.142742
-0.43565,0.740152,-0.142465
-0.435686,0.739954,-0.14218
-0.435707,0.739827,-0.141895
-0.435745,0.739646,-0.141613
-0.435755,0.739507,-0.141269
-0.4358,0.739325,-0.14099
-0.435841,0.73917,-0.140693
-0.435888,0.739003,-0.140462
-0.436058,0.738895,-0.139981
-0.436073,0.738701,-0.139754
-0.436101,0.738524,-0.139571
-0.436142,0.738337,-0.139368
-0.436188,0.738166,-0.13919
-0.436253,0.738023,-0.139017
-0.436312,0.737856,-0.13889
-0.436313,0.737665,-0.138945
-0.436364,0.737601,-0.138913
-0.436488,0.737642,-0.139037
-0.436547,0.737662,-0.13908
-0.436625,0.737652,-0.139169
-0.436684,0.737656,-0.139295
-0.436675,0.737602,-0.139529
-0.43675,0.737635,-0.139799
-0.436813,0.737785,-0.140091
-0.436929,0.737998,-0.140308
-0.436867,0.738099,-0.140813
-0.436899,0.738148,-0.141137
-0.436897,0.738301,-0.141452
-0.43695,0.738372,-0.141824
-0.437069,0.738556,-0.14231
-0.437192,0.73891,-0.142577
-0.43732,0.7392,-0.142747
-0.437468,0.739589,-0.142897
-0.437668,0.73964,-0.143114
-0.437844,0.739662,-0.143291
-0.438046,0.73965,-0.143403
-0.438239,0.739517,-0.14348
-0.438436,0.739355,-0.143539
-0.438603,0.739119,-0.143532
-0.438811,0.738732,-0.143501
-0.438974,0.738291,-0.143394
-0.439098,0.73776,-0.143223
-0.439292,0.737025,-0.143124
-0.439522,0.736313,-0.142892
-0.439819,0.735972,-0.14254
-0.440016,0.735974,-0.142499
-0.44025,0.735994,-0.14244
-0.440543,0.736046,-0.142248
-0.440759,0.735979,-0.142196
-0.440944,0.73594,-0.142275
-0.441192,0.736072,-0.142422
-0.441453,0.736148,-0.142404
-0.441357,0.736204,-0.142497
-0.441448,0.73623,-0.142325
-0.441296,0.73613,-0.142349
-0.441174,0.73603,-0.14223
-0.441105,0.736004,-0.142148
-0.440988,0.735996,-0.14213
-0.440868,0.735996,-0.142135
-0.440762,0.736025,-0.142154
-0.440665,0.736057,-0.142166
-0.440569,0.736068,-0.142189
-0.44049,0.736113,-0.142213
-0.440414,0.736152,-0.142217
-0.440376,0.736154,-0.142227
-0.440371,0.736134,-0.142235
-0.440338,0.736204,-0.142236
-0.440352,0.736161,-0.142265
-0.440392,0.736143,-0.142296
-0.440424,0.736153,-0.142318
-0.440477,0.736121,-0.142307
-0.440569,0.736094,-0.142308
-0.440633,0.736082,-0.142315
-0.440735,0.736058,-0.142315
-0.440893,0.736108,-0.142174
-0.440938,0.73605,-0.142229
-0.440976,0.736067,-0.142371
-0.441137,0.736063,-0.142281
-0.441187,0.736077,-0.142378
-0.44127,0.736054,-0.142354
-0.441358,0.73607,-0.142363
-0.441443,0.736064,-0.142378
-0.441497,0.736048,-0.142405
-0.441556,0.736046,-0.14241
-0.441675,0.736064,-0.142289
-0.441668,0.736072,-0.142424
-0.441738,0.735992,-0.142331
-0.4418,0.735988,-0.142389
-0.441759,0.735983,-0.142508
-0.441791,0.735999,-0.142514
-0.44181,0.736003,-0.142517
-0.441831,0.736002,-0.142511
-0.44181,0.735964,-0.142548
-0.441818,0.735969,-0.142544
-0.441821,0.735952,-0.142539
-0.441817,0.735949,-0.142527
-0.441808,0.735956,-0.142536
-0.441789,0.735942,-0.142547
-0.441789,0.735953,-0.142527
-0.441765,0.735949,-0.142531
-0.441747,0.735953,-0.142533
-0.441711,0.735938,-0.142523
-0.441688,0.735921,-0.142513
-0.441651,0.735936,-0.142519
-0.441629,0.735974,-0.142535
-0.441589,0.736002,-0.142536
-0.441554,0.736003,-0.142539
-0.441537,0.736005,-0.142532
-0.441484,0.736023,-0.142528
-0.441483,0.736047,-0.142531
-0.441426,0.736018,-0.14251
-0.441404,0.736023,-0.142513
-0.441407,0.736012,-0.142513
-0.441406,0.736032,-0.142529
-0.441418,0.735997,-0.142606
-0.441394,0.735995,-0.142596
-0.441409,0.736004,-0.142614
-0.441418,0.736011,-0.142619
-0.441471,0.736024,-0.142636
-0.441496,0.73601,-0.142644
-0.441525,0.736026,-0.142655
-0.441571,0.736053,-0.142602
-0.4416,0.736007,-0.142654
-0.441625,0.736031,-0.142636
-0.44167,0.736023,-0.142656
-0.441693,0.736027,-0.142661
-0.441772,0.736075,-0.142679
-0.44178,0.736277,-0.142755
-0.441878,0.736159,-0.142727
-0.441854,0.736283,-0.142789
-0.441951,0.736155,-0.142753
-0.441989,0.736148,-0.14275
-0.442021,0.736135,-0.142751
-0.442038,0.736135,-0.142752
-0.442055,0.736141,-0.142775
-0.44207,0.736134,-0.142781
-0.442086,0.736126,-0.142779
-0.442092,0.736119,-0.142779
-0.442095,0.736107,-0.142787
-0.442106,0.736111,-0.142797
-0.4421,0.736111,-0.142799
-0.442087,0.73611,-0.142794
-0.442082,0.736117,-0.142788
-0.442121,0.736088,-0.14268
-0.442073,0.736041,-0.142665
-0.442049,0.736034,-0.142668
-0.441981,0.736077,-0.142784
-0.442011,0.736038,-0.142672
-0.441994,0.736043,-0.142657
-0.441924,0.736084,-0.142758
-0.44192,0.736091,-0.142747
-0.441846,0.736211,-0.142795
-0.44189,0.736085,-0.14275
-0.441882,0.736095,-0.142748
-0.441888,0.7361,-0.14275
-0.441887,0.736079,-0.142742
-0.441886,0.736087,-0.14275
-0.441901,0.736091,-0.142745
-0.44191,0.73608,-0.142764
-0.441919,0.736087,-0.142771
-0.44193,0.736081,-0.142771
-0.441942,0.736086,-0.14278
-0.441952,0.736087,-0.142799
-0.44197,0.736082,-0.142798
-0.441997,0.736067,-0.14281
-0.442015,0.736078,-0.142813
-0.442024,0.736074,-0.142813
-0.442072,0.736046,-0.1427
-0.442032,0.736072,-0.142818
-0.442041,0.736079,-0.142815
-0.442029,0.736067,-0.142815
-0.442026,0.736072,-0.142818
-0.44202,0.736065,-0.142817
-0.442014,0.736073,-0.142801
-0.441996,0.736063,-0.142802
-0.441979,0.736085,-0.142801
-0.441965,0.736084,-0.142794
-0.441977,0.736072,-0.14279
-0.441958,0.736085,-0.142787
-0.441969,0.736071,-0.142783
-0.441939,0.73607,-0.142779
-0.441958,0.73607,-0.142785
-0.44196,0.736072,-0.142783
-0.44197,0.736073,-0.142785
-0.441962,0.736089,-0.142795
-0.441971,0.736078,-0.142792
-0.441969,0.736088,-0.142803
-0.44197,0.736074,-0.142802
-0.442,0.736073,-0.142808
-0.442007,0.73608,-0.142799
-0.442001,0.736078,-0.142807
-0.442008,0.736071,-0.142809
-0.442012,0.736066,-0.142808
-0.442004,0.736074,-0.142811
-0.442044,0.736033,-0.142698
-0.441994,0.736071,-0.142812
-0.441998,0.73607,-0.142807
-0.441978,0.73607,-0.1428
-0.441983,0.736065,-0.1428
-0.441975,0.736076,-0.142791
-0.441988,0.736079,-0.142796
-0.441976,0.736065,-0.142789
-0.441973,0.736076,-0.1428
-0.441983,0.736068,-0.142793
-0.442021,0.73604,-0.142678
-0.441985,0.736073,-0.1428
-0.441982,0.736074,-0.142798
-0.441992,0.736078,-0.142796
-0.441986,0.736073,-0.142799
-0.441999,0.736073,-0.142809
-0.441998,0.736075,-0.142803
-0.441993,0.736066,-0.142803
-0.442002,0.73608,-0.1428
-0.441996,0.736065,-0.142806
-0.441994,0.736062,-0.142805
-0.441992,0.736069,-0.142804
-0.441978,0.736065,-0.142799
-0.441984,0.736067,-0.142791
-0.441976,0.736074,-0.142782
-0.441983,0.736067,-0.142798
-0.441984,0.736067,-0.142786
-0.441962,0.736084,-0.142793
-0.441977,0.736075,-0.142788
-0.441988,0.736074,-0.142794
-0.441977,0.736065,-0.142793
-0.441989,0.736077,-0.142794
-0.441987,0.736068,-0.1428
-0.441981,0.736062,-0.142803
-0.441986,0.736075,-0.142803
-0.44199,0.736073,-0.1428
-0.441989,0.736063,-0.142805
-0.441988,0.736069,-0.142812
-0.442036,0.736042,-0.142683
-0.441988,0.736072,-0.142803
-0.441985,0.736064,-0.142797
-0.441994,0.736068,-0.142801
-0.441986,0.73607,-0.142799
-0.441988,0.736067,-0.142793
-0.441966,0.736083,-0.142793
-0.441973,0.736091,-0.142798
-0.441993,0.736077,-0.142789
-0.442019,0.736042,-0.142668
-0.441985,0.736067,-0.142794
-0.441982,0.736068,-0.142795
-0.441967,0.736092,-0.142796
-0.441988,0.736078,-0.142794
-0.441986,0.736058,-0.142792
-0.441985,0.73607,-0.142804
-0.441993,0.736075,-0.142803
-0.441986,0.736068,-0.142801
-0.441986,0.736068,-0.142801
-0.441988,0.736066,-0.142804
-0.441984,0.736074,-0.142802
-0.44197,0.73609,-0.142805
-0.441984,0.736072,-0.142797
-0.441982,0.736068,-0.142801
-0.441985,0.736073,-0.142797
-0.442022,0.736028,-0.142677
-0.441985,0.736075,-0.142794
-0.44198,0.73607,-0.142801
-0.44199,0.73607,-0.142796
-0.441982,0.736071,-0.142795
-0.441973,0.73609,-0.142801
-0.441992,0.736069,-0.142797
-0.441988,0.736067,-0.142793
-0.441994,0.736082,-0.142798
-0.441994,0.736075,-0.142807
-0.441998,0.736075,-0.142801
-0.441989,0.73607,-0.142797
-0.441971,0.736081,-0.142799
-0.441984,0.736067,-0.142798
-0.44199,0.736069,-0.142799
-0.441991,0.736072,-0.142798
-0.441979,0.736077,-0.142788
-0.441984,0.736086,-0.142798
-0.441983,0.736069,-0.142795
-0.441988,0.73608,-0.142798
-0.441967,0.736082,-0.142794
-0.442008,0.736046,-0.142682
-0.441979,0.736086,-0.142797
-0.441981,0.736076,-0.142797
-0.441981,0.73607,-0.142791
-0.441978,0.736074,-0.142795
-0.441986,0.736081,-0.142796
-0.441984,0.736067,-0.1428
-0.441991,0.736087,-0.142803
-0.441982,0.736077,-0.1428
-0.441986,0.736064,-0.142809
-0.442032,0.73604,-0.142689
-0.441981,0.736071,-0.142793
-0.441988,0.736079,-0.142797
-0.441986,0.736071,-0.142797
-0.441984,0.736074,-0.142804
-0.441983,0.73608,-0.142799
-0.441986,0.736068,-0.142792
-0.441977,0.736058,-0.142795
-0.441983,0.736079,-0.142793
-0.441989,0.736074,-0.142793
-0.441988,0.736065,-0.142791
-0.441988,0.736065,-0.14279
-0.441977,0.736067,-0.142792
-0.441977,0.736062,-0.142802
-0.44199,0.736074,-0.142793
-0.441988,0.736068,-0.142796
-0.441986,0.736076,-0.142792
-0.44198,0.736069,-0.142792
-0.441993,0.736068,-0.142799
-0.441977,0.73607,-0.142807
-0.442031,0.736034,-0.14268
-0.441993,0.73607,-0.142797
-0.441987,0.736073,-0.142793
-0.442026,0.736031,-0.142672
-0.441987,0.736066,-0.142804
-0.441984,0.736066,-0.142795
-0.441979,0.736072,-0.142796
-0.442022,0.73604,-0.142681
-0.44198,0.736072,-0.142798
-0.441977,0.736068,-0.142792
-0.441967,0.736079,-0.142798
-0.441997,0.736077,-0.142791
-0.441989,0.736072,-0.142799
-0.441984,0.736075,-0.142797
-0.441984,0.736072,-0.142794
-0.441983,0.736069,-0.142793
-0.441979,0.736084,-0.14279
-0.441989,0.736075,-0.142797
-0.441986,0.736071,-0.142799
-0.441995,0.736068,-0.142797
-0.44199,0.736069,-0.142796
-0.441994,0.736075,-0.142798
-0.441983,0.736068,-0.142791
-0.442027,0.736032,-0.142676
-0.441978,0.736067,-0.142795
-0.441984,0.736075,-0.142797
-0.441986,0.736068,-0.142793
-0.442028,0.736037,-0.142682
-0.441981,0.736059,-0.142799
-0.442028,0.736035,-0.142688
-0.441981,0.736068,-0.142799
-0.441991,0.736068,-0.142797
-0.441981,0.736079,-0.142799
-0.441964,0.736091,-0.142793
-0.441976,0.736067,-0.142797
-0.441976,0.736073,-0.142793
-0.441984,0.736073,-0.142793
-0.441961,0.736079,-0.142798
-0.441982,0.736066,-0.142799
-0.441981,0.736071,-0.1428
-0.441986,0.736072,-0.142797
-0.441959,0.736085,-0.1428
-0.44198,0.736056,-0.142803
-0.441978,0.736059,-0.142798
-0.441988,0.736072,-0.142802
-0.442027,0.736034,-0.142676
-0.441988,0.736069,-0.142803
-0.442023,0.736041,-0.142674
-0.441985,0.736066,-0.142794
-0.441989,0.736074,-0.142798
-0.44203,0.73604,-0.142683
-0.441984,0.736055,-0.142803
-0.441993,0.736072,-0.142796
-0.441979,0.736067,-0.142794
-0.441983,0.736075,-0.142797
-0.441981,0.736061,-0.142797
-0.441982,0.73607,-0.142795
-0.44198,0.73607,-0.142794
-0.44199,0.736078,-0.142795
-0.442029,0.736039,-0.142675
-0.441974,0.736073,-0.142797
-0.441965,0.736089,-0.142794
-0.441988,0.736074,-0.1428
-0.441979,0.736063,-0.142789
-0.442019,0.73604,-0.142674
-0.441988,0.736074,-0.142794
-0.44199,0.736063,-0.142797
-0.442018,0.736035,-0.14267
-0.441981,0.736064,-0.142801
-0.441987,0.73607,-0.142793
-0.442021,0.736023,-0.142676
-0.442027,0.736035,-0.142685
-0.44198,0.736059,-0.142789
-0.441981,0.736069,-0.142797
-0.441983,0.736065,-0.142795
-0.441982,0.736071,-0.142795
-0.441989,0.73607,-0.142791
-0.441968,0.736081,-0.142794
-0.441989,0.736069,-0.14279
-0.441997,0.736069,-0.142793
-0.441981,0.73607,-0.142796
-0.441995,0.73608,-0.142795
-0.441996,0.736077,-0.142796
-0.44203,0.736039,-0.142667
-0.44198,0.736069,-0.142795
-0.441968,0.736079,-0.142786
-0.441985,0.736065,-0.142784
-0.44199,0.736067,-0.142792
-0.442027,0.736036,-0.142663
-0.441978,0.736059,-0.142797
-0.441975,0.736064,-0.142796
-0.441973,0.736084,-0.142796
-0.441991,0.736069,-0.142799
-0.441981,0.736069,-0.142786
-0.441981,0.73606,-0.142797
-0.442008,0.736041,-0.14268
-0.441982,0.736075,-0.142789
-0.441984,0.736073,-0.14279
-0.441982,0.736067,-0.142792
-0.441979,0.736068,-0.142799
-0.441983,0.736063,-0.142786
-0.441975,0.736069,-0.142792
-0.442036,0.736045,-0.142678
-0.441986,0.736069,-0.142787
-0.441973,0.73607,-0.142795
-0.441986,0.736082,-0.14279
-0.441981,0.73607,-0.142791
-0.441986,0.736074,-0.142793
-0.441988,0.73607,-0.142794
-0.441982,0.736071,-0.142794
-0.441995,0.736082,-0.142791
-0.442038,0.736042,-0.142675
-0.441983,0.73607,-0.142791
-0.441989,0.73607,-0.142797
-0.441995,0.736064,-0.142789
-0.441986,0.736062,-0.142791
-0.441988,0.736064,-0.142794
-0.442031,0.736033,-0.142676
-0.441979,0.736069,-0.142796
-0.441987,0.736066,-0.142792
-0.442027,0.736036,-0.142674
-0.442018,0.736027,-0.142677
-0.441964,0.736084,-0.142799
-0.441982,0.736084,-0.14279
-0.441978,0.736074,-0.142793
-0.441971,0.736069,-0.142799
-0.441975,0.736081,-0.142786
-0.441963,0.736092,-0.142789
-0.44202,0.736044,-0.142681
-0.44198,0.736068,-0.142796
-0.441988,0.736073,-0.142793
-0.441985,0.73607,-0.142794
-0.441975,0.736071,-0.14279
-0.441982,0.736072,-0.142785
-0.441987,0.736074,-0.142796
-0.441987,0.736069,-0.142798
-0.441994,0.736072,-0.142793
-0.441987,0.736073,-0.142794
-0.441985,0.736056,-0.142789
-0.441994,0.736059,-0.142797
-0.441987,0.73607,-0.142793
-0.442026,0.736031,-0.142662
-0.44203,0.736032,-0.142672
-0.441978,0.736073,-0.142798
-0.441983,0.736057,-0.142796
-0.44198,0.736062,-0.14279
-0.44198,0.736061,-0.142793
-0.441985,0.736071,-0.14279
-0.441986,0.73606,-0.142791
-0.441973,0.736077,-0.142789
-0.441992,0.73608,-0.142794
-0.441994,0.736074,-0.142785
-0.441975,0.736072,-0.142789
-0.442009,0.736046,-0.14268
-0.442022,0.736036,-0.142671
-0.441981,0.736074,-0.142795
-0.441981,0.736068,-0.14279
-0.441955,0.736085,-0.14279
-0.441977,0.736071,-0.142793
-0.442024,0.73602,-0.142676
-0.441979,0.736057,-0.142787
-0.442028,0.736031,-0.14268
-0.441988,0.736059,-0.142796
-0.44203,0.736044,-0.142679
-0.441976,0.736057,-0.142791
-0.441967,0.736072,-0.142791
-0.442023,0.736019,-0.142678
-0.441988,0.736071,-0.142793
-0.441969,0.736068,-0.142798
-0.441987,0.736064,-0.142794
-0.442028,0.736021,-0.14266
-0.441972,0.736078,-0.142796
-0.441983,0.736072,-0.14279
-0.441983,0.736065,-0.142792
-0.441978,0.736064,-0.142788
-0.441978,0.736067,-0.14279
-0.441983,0.736073,-0.142791
-0.44198,0.736074,-0.142794
-0.44198,0.736071,-0.142785
-0.441988,0.736077,-0.142778
-0.441965,0.736088,-0.142783
-0.441977,0.736074,-0.14279
-0.441979,0.736067,-0.142786
-0.441979,0.736066,-0.142792
-0.442012,0.736049,-0.142685
-0.442024,0.736036,-0.142673
-0.441974,0.736068,-0.142791
-0.441984,0.736064,-0.142792
-0.442018,0.736023,-0.142675
-0.441981,0.73607,-0.142797
-0.442024,0.736029,-0.142676
-0.441986,0.736064,-0.142799
-0.441977,0.73606,-0.142786
-0.441985,0.736067,-0.142794
-0.44198,0.736055,-0.14279
-0.441992,0.736058,-0.142796
-0.44199,0.736068,-0.142793
-0.441977,0.736064,-0.142789
-0.441994,0.736062,-0.14279
-0.441994,0.736072,-0.142792
-0.441982,0.736072,-0.142791
-0.441988,0.73607,-0.142791
-0.441985,0.736069,-0.142791
-0.441972,0.736088,-0.142795
-0.441973,0.736088,-0.142794
-0.442026,0.736028,-0.14267
-0.442034,0.736042,-0.142681
-0.442024,0.736038,-0.142664
-0.441993,0.736073,-0.142795
-0.442007,0.736041,-0.142664
-0.441983,0.736056,-0.142791
-0.441983,0.736067,-0.1428
-0.441975,0.736062,-0.142794
-0.441982,0.736061,-0.142792
-0.44198,0.736057,-0.142797
-0.441991,0.736065,-0.142796
-0.442021,0.736017,-0.14268
-0.441983,0.736073,-0.142799
-0.441986,0.736069,-0.142797
-0.441981,0.736062,-0.142801
-0.442024,0.736023,-0.142687
-0.441978,0.736069,-0.142794
-0.442032,0.736029,-0.142678
-0.442027,0.736035,-0.142669
-0.441984,0.736067,-0.142796
-0.441985,0.736086,-0.142795
-0.441967,0.736086,-0.142793
-0.442028,0.736033,-0.142681
-0.441976,0.736072,-0.142786
-0.441972,0.736073,-0.142787
-0.441981,0.73607,-0.142787
-0.442033,0.736047,-0.142674
-0.441984,0.736072,-0.142786
-0.442029,0.736027,-0.14267
-0.441987,0.736062,-0.142796
-0.442023,0.736036,-0.142671
-0.441982,0.736062,-0.142791
-0.442026,0.736025,-0.142676
-0.441979,0.736059,-0.142794
-0.441982,0.736059,-0.142793
-0.441985,0.736066,-0.142791
-0.442024,0.736026,-0.14268
-0.441979,0.736064,-0.142797
-0.441979,0.736064,-0.142791
-0.442016,0.736026,-0.142673
-0.44197,0.736083,-0.142794
-0.441995,0.736063,-0.142796
-0.441989,0.736065,-0.142791
-0.441979,0.736065,-0.142795
-0.441983,0.73607,-0.142796
-0.441986,0.736066,-0.14279
-0.442016,0.736052,-0.142667
-0.441976,0.736066,-0.142786
-0.441981,0.736083,-0.142794
-0.441982,0.736076,-0.14279
-0.441983,0.736058,-0.142788
-0.442023,0.736036,-0.142672
-0.441977,0.73607,-0.142789
-0.441985,0.736061,-0.142791
-0.441981,0.736061,-0.142786
-0.441975,0.736069,-0.142789
-0.441992,0.736066,-0.142795
-0.44198,0.736062,-0.14279
-0.441984,0.736066,-0.142792
-0.441992,0.736065,-0.142791
-0.441981,0.736059,-0.142792
-0.441984,0.736075,-0.142794
-0.441968,0.736069,-0.142794
-0.441972,0.736055,-0.14279
-0.441979,0.736063,-0.142794
-0.442027,0.736026,-0.142666
-0.441981,0.736063,-0.142794
-0.441974,0.736065,-0.142794
-0.441979,0.736066,-0.14279
-0.441982,0.736072,-0.142785
-0.441962,0.736079,-0.142788
-0.442006,0.736057,-0.142667
-0.441985,0.73607,-0.142795
-0.441976,0.736067,-0.14279
-0.441981,0.736075,-0.142786
-0.441974,0.736071,-0.142791
-0.441978,0.736059,-0.142796
-0.441978,0.73607,-0.142795
-0.441986,0.736074,-0.142796
-0.441985,0.736071,-0.142795
-0.441982,0.736074,-0.142788
-0.441981,0.736067,-0.142789
-0.441978,0.736066,-0.142793
-0.441975,0.736069,-0.142782
-0.441975,0.736072,-0.142787
-0.441974,0.73606,-0.142791
-0.441983,0.736065,-0.142791
-0.442013,0.736026,-0.142679
-0.44199,0.736068,-0.142789
-0.441972,0.736069,-0.142797
-0.441977,0.736068,-0.142795
-0.441957,0.736091,-0.142783
-0.441964,0.736085,-0.142794
-0.441986,0.736061,-0.142799
-0.441982,0.736065,-0.142796
-0.441983,0.736077,-0.142787
-0.441967,0.736084,-0.142795
-0.441979,0.736067,-0.142789
-0.441979,0.736072,-0.142794
-0.442034,0.736027,-0.142681
-0.441976,0.736064,-0.142797
-0.441979,0.736069,-0.142788
-0.441959,0.736083,-0.142794
-0.441957,0.736082,-0.142797
-0.441968,0.736079,-0.142792
-0.441981,0.736071,-0.142799
-0.441983,0.736066,-0.14279
-0.441987,0.736074,-0.142795
-0.441987,0.736058,-0.142794
-0.441973,0.736064,-0.142793
-0.44198,0.73607,-0.142792
-0.441985,0.736068,-0.14279
-0.441979,0.736061,-0.142792
-0.44197,0.736087,-0.142796
-0.441969,0.736062,-0.142794
-0.441979,0.736063,-0.142793
-0.441985,0.736071,-0.142794
-0.441976,0.736064,-0.142793
-0.442029,0.736036,-0.142679
-0.441973,0.736063,-0.142792
-0.441984,0.736073,-0.142794
-0.44199,0.736074,-0.142795
-0.441983,0.736065,-0.142791
-0.442018,0.736028,-0.142678
-0.441983,0.736069,-0.142797
-0.441983,0.736067,-0.142793
-0.441983,0.736071,-0.142792
-0.441979,0.736066,-0.142793
-0.442015,0.736037,-0.142669
-0.441975,0.736065,-0.142779
-0.442001,0.736037,-0.14268
-0.441972,0.736063,-0.142798
-0.441978,0.736067,-0.142791
-0.441986,0.736063,-0.142794
-0.441979,0.736057,-0.14279
-0.441984,0.736072,-0.142796
-0.441976,0.736063,-0.142793
-0.442014,0.736036,-0.142665
-0.441978,0.736064,-0.142796
-0.441981,0.736066,-0.14279
-0.441987,0.736073,-0.142794
-0.442018,0.736039,-0.142662
-0.441975,0.736069,-0.14279
-0.442002,0.736038,-0.142679
-0.441979,0.736068,-0.142788
-0.441987,0.736063,-0.142794
-0.441962,0.736082,-0.14279
-0.441987,0.73607,-0.142788
-0.441961,0.736086,-0.142789
-0.441977,0.736076,-0.14279
-0.441972,0.736089,-0.142794
-0.442016,0.736027,-0.142677
-0.441973,0.736065,-0.142794
-0.441978,0.736065,-0.142793
-0.442025,0.736038,-0.142671
-0.442027,0.73603,-0.142676
-0.442021,0.73603,-0.142663
-0.441983,0.736066,-0.142795
-0.441982,0.736053,-0.142792
-0.441973,0.736075,-0.142788
-0.441975,0.736066,-0.142792
-0.441991,0.736068,-0.142793
-0.441981,0.736062,-0.142786
-0.442013,0.736025,-0.142675
-0.441983,0.736067,-0.142803
-0.442034,0.736031,-0.142682
-0.441982,0.736067,-0.142795
-0.441979,0.736072,-0.142796
-0.441979,0.736065,-0.142796
-0.441968,0.736075,-0.142793
-0.441986,0.736067,-0.142799
-0.441967,0.736083,-0.142799
-0.442024,0.736027,-0.142685
-0.441991,0.73607,-0.14279
-0.44197,0.736074,-0.142799
-0.441982,0.736072,-0.1428
-0.441985,0.736066,-0.142784
-0.441978,0.736063,-0.142793
-0.442022,0.736024,-0.142681
-0.442005,0.73604,-0.142672
-0.441978,0.736061,-0.142792
-0.441963,0.736082,-0.142791
-0.441962,0.736081,-0.142793
-0.441973,0.736071,-0.14279
-0.441985,0.736066,-0.142791
-0.441979,0.736075,-0.142795
-0.442015,0.736045,-0.142669
-0.441984,0.73607,-0.142797
-0.441973,0.736068,-0.142792
-0.441975,0.736069,-0.142794
-0.441975,0.736061,-0.142794
